path	strict_decode	format	core_spec	total	sort	bvar	const	app	lam	pi	let
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealEuclideanDistanceIdentity/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	116	0	2	30	78	4	2	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealEuclideanDistanceSymmetry/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	195	0	3	31	142	10	9	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealEuclideanNorm/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	213	0	3	29	137	24	20	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealEuclideanNormOrder/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	83	0	4	17	52	5	5	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealEuclideanTopology/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	116	1	6	20	61	14	14	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealFixedCenterSquareTailCloseness/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	112	0	6	15	60	16	15	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealInverse/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1831	2	12	150	1182	266	219	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealInverseDifference/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	478	0	10	48	333	44	43	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealInverseDifferenceCrossTail/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	440	0	12	41	309	40	38	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealMultiplicationTailCloseness/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	533	0	10	40	416	36	31	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealMultiplicationTailClosenessWithExplicitBounds/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	617	1	16	36	356	107	101	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealNegativeStrictOrder/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	110	1	8	11	51	21	18	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealOrder/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1462	1	13	82	964	230	172	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealRationalOrderEmbedding/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	266	1	8	25	176	35	21	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealRationalStrictOrderDecidability/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	963	1	7	95	724	84	52	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealSetoid/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	534	2	13	38	354	71	56	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealSixDyadicRadiusBudget/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	146	1	13	12	94	10	16	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealSquareBoundRadiusTwoDyadicApproximation/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	289	1	9	45	186	24	24	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealSquareDifferenceUniformTailCloseness/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	333	0	6	37	208	47	35	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealSquareDyadicCloseness/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	297	1	8	39	211	19	19	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealSquareExpansion/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	469	0	4	34	399	16	16	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealSquareOneBufferedSampleBound/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	453	1	8	50	299	49	46	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealSquareOrder/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	59	1	4	16	30	5	3	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealSquareZeroApartness/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	120	0	3	20	86	6	5	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealSquareZeroSeparation/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	160	1	8	23	116	8	4	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealStrictAddBound/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	99	0	6	8	47	19	19	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealStrictAddBoundBudget/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	52	0	8	5	23	8	8	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealStrictDoubleAddBoundBudget/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	123	0	8	9	66	20	20	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealStrictOrderCongruence/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	406	1	17	26	290	43	29	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealStrictOrderEqTailStability/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	438	1	13	19	282	61	62	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealStrictOrderTransitivity/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	292	1	13	27	189	38	24	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealStrictTailSynchronization/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	126	0	6	13	74	18	15	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealTwoSquareBound/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	28	0	2	5	15	3	3	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealUnitDyadicApproximation/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	164	1	5	29	91	17	21	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/RealUnitStrictOrder/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	70	1	3	22	38	3	3	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Concrete/SignedFinIndexEnumeration/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	32	0	2	9	15	3	3	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Real/Foundation/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	2311	3	47	58	1332	368	503	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Sequence/Basic/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	7757	5	34	50	3682	2037	1949	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Sequence/Compactness/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	2035	5	37	17	1205	364	407	0
npa-project-poincare/proofs/Proofs/Ai/Analysis/Sobolev/Basic/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	35	1	6	0	4	10	14	0
npa-project-poincare/proofs/Proofs/Ai/BitString/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	417	1	5	30	211	91	79	0
npa-project-poincare/proofs/Proofs/Ai/Bool/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	26	2	3	5	11	0	5	0
npa-project-poincare/proofs/Proofs/Ai/Combinatorics/Binomial/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1260	3	24	7	221	523	482	0
npa-project-poincare/proofs/Proofs/Ai/Combinatorics/Cardinality/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1120	5	24	9	375	347	360	0
npa-project-poincare/proofs/Proofs/Ai/Combinatorics/Counting/Basic/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1414	8	20	11	274	570	531	0
npa-project-poincare/proofs/Proofs/Ai/Combinatorics/Finite/ExplicitGradedFiniteFanPropMonotoneBarInduction/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	678	2	14	33	329	124	176	0
npa-project-poincare/proofs/Proofs/Ai/Combinatorics/Finite/InductiveBar/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1304	2	21	30	713	266	272	0
npa-project-poincare/proofs/Proofs/Ai/Combinatorics/Finite/MonotoneBarCoverage/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	384	2	19	18	222	75	48	0
npa-project-poincare/proofs/Proofs/Ai/Combinatorics/Finite/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	274	5	16	3	66	86	98	0
npa-project-poincare/proofs/Proofs/Ai/Combinatorics/InclusionExclusion/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	997	5	29	5	196	356	406	0
npa-project-poincare/proofs/Proofs/Ai/Combinatorics/Permutation/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	874	4	24	7	196	324	319	0
npa-project-poincare/proofs/Proofs/Ai/Data/Containers/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	802	2	54	72	548	45	81	0
npa-project-poincare/proofs/Proofs/Ai/Data/SubtypeSigma/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	399	2	20	26	254	39	58	0
npa-project-poincare/proofs/Proofs/Ai/Decidable/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	447	4	7	30	240	113	53	0
npa-project-poincare/proofs/Proofs/Ai/Empty/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	19	3	3	2	3	3	5	0
npa-project-poincare/proofs/Proofs/Ai/EqReasoning/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	410	4	12	11	202	102	79	0
npa-project-poincare/proofs/Proofs/Ai/ExplicitFinite/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1053	5	16	28	383	307	314	0
npa-project-poincare/proofs/Proofs/Ai/ExplicitFiniteProduct/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	496	3	17	36	340	54	46	0
npa-project-poincare/proofs/Proofs/Ai/Fin/DecidablePredicateEnumeration/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	900	2	14	38	531	167	148	0
npa-project-poincare/proofs/Proofs/Ai/Fin/FiniteChoice/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	360	2	12	29	192	71	54	0
npa-project-poincare/proofs/Proofs/Ai/Fin/FiniteMonotoneNatBound/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	251	1	15	21	145	42	27	0
npa-project-poincare/proofs/Proofs/Ai/Fin/SumProductEnumeration/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	2232	2	9	114	1581	344	182	0
npa-project-poincare/proofs/Proofs/Ai/Fin/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	99	2	5	10	44	16	22	0
npa-project-poincare/proofs/Proofs/Ai/FiniteSearch/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	383	3	7	13	114	121	125	0
npa-project-poincare/proofs/Proofs/Ai/FunctionalAnalysis/Banach/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	565	8	22	7	139	165	224	0
npa-project-poincare/proofs/Proofs/Ai/FunctionalAnalysis/Hilbert/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	245	4	12	4	47	83	95	0
npa-project-poincare/proofs/Proofs/Ai/FunctionalAnalysis/WeakTopology/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	121	4	8	3	21	37	48	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Affine/Derived/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1277	4	42	20	750	200	261	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Affine/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	726	4	26	8	222	190	276	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/Bundle/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	324	1	13	7	68	130	105	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/Curvature/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	512	1	19	2	67	241	182	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/CurveShortening/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	690	1	23	8	146	302	210	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/Form/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	266	1	13	3	42	116	91	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/Integration/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	435	1	17	6	86	183	142	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/Manifold/SmoothToTopological/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	251	1	17	5	65	68	95	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/Manifold/Submanifold/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	411	1	17	4	79	182	128	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/Manifold/TubularNeighborhood/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	440	1	15	8	109	174	133	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/Manifold/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	689	4	15	8	125	290	247	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/MinimalSurface/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	660	1	23	6	120	302	208	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Blowup/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	908	5	25	22	311	283	262	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/EvolutionEquations/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	515	1	17	12	144	191	150	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Extinction/CurveShortening/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	446	1	17	5	112	155	156	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Extinction/FiniteExtinction/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	480	1	17	16	146	135	165	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Extinction/MinimalDiskArea/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	551	1	23	9	139	186	193	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Extinction/Width/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	306	1	17	5	67	102	114	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/HamiltonCompactness/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1035	5	25	24	353	337	291	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/HamiltonIveyPinching/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	530	2	19	16	175	157	161	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Perelman/AsymptoticShrinker/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	622	1	15	14	176	229	187	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Perelman/CanonicalNeighborhood/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	466	1	15	10	124	170	146	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Perelman/CurvatureEstimate/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	915	1	21	21	269	326	277	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Perelman/Entropy/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1331	4	26	32	450	415	404	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Perelman/EstimateAudit/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	243	1	13	5	70	71	83	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Perelman/KappaSolution/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	841	1	15	21	239	297	268	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Perelman/NoLocalCollapsing/ClosedFlow/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	663	1	17	17	190	244	194	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Perelman/NoLocalCollapsing/Surgery/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	461	1	15	10	124	171	140	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Perelman/ReducedLengthVolume/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	295	1	13	7	78	107	89	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Perelman/ReducedVolumeMonotonicity/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	848	1	19	21	239	305	263	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Perelman/StandardSolution/Definition/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	295	1	13	7	78	107	89	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Perelman/StandardSolution/Estimates/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	912	1	21	19	255	327	289	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/PositiveRicciConvergence/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	1182	5	28	25	402	399	323	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/PositiveRicciSphereRecognition/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	899	1	21	23	261	318	275	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Rescaling/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	571	3	17	14	167	203	167	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/ScalarCurvatureEstimate/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	633	2	18	19	224	182	188	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/ShortTimeExistence/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	592	1	23	14	152	215	187	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/SingularityCriterion/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	694	1	22	16	201	236	218	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Surgery/CanonicalNeighborhoodSurgeryFlow/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	428	1	17	7	99	157	147	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Surgery/CapCutoffConstruction/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	210	1	13	5	55	63	73	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Surgery/CurvaturePreservation/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	409	1	15	11	125	130	127	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Surgery/DiscardedComponents/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	353	1	15	11	107	100	119	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Surgery/FlowLedger/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	327	1	13	7	80	115	111	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Surgery/LongTimeExistence/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	332	1	17	3	63	122	126	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Surgery/MetricRestartConstruction/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	321	1	13	9	94	96	108	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Surgery/Neck/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	208	1	13	5	55	61	73	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Surgery/NoAccumulation/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	377	1	17	5	76	135	143	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Surgery/NonCollapsePreservation/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	358	1	15	10	101	108	123	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Surgery/OneStepContinuation/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	441	1	24	13	136	123	144	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Surgery/TimeSelection/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	348	1	15	9	99	101	123	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Surgery/TopologyLedger/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	295	1	13	10	83	87	101	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/TensorMaximumPrinciple/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	716	1	19	18	206	249	223	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/RicciFlow/Uniqueness/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	500	1	19	8	108	200	164	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/Riemannian/CheegerGromov/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	675	1	23	7	133	302	209	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/Riemannian/Comparison/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	573	1	21	6	110	255	180	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/Riemannian/Connection/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	360	1	17	3	52	165	122	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/Riemannian/Geodesic/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	595	1	21	6	121	266	180	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/Riemannian/HamiltonCompactness/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	638	1	21	10	157	266	183	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/Riemannian/InjectivityRadius/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	539	1	21	6	108	234	169	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/Riemannian/Laplacian/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	492	1	19	6	100	212	154	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/Riemannian/SpaceForm/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	777	1	22	21	202	293	238	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/Riemannian/ThreeDimensionalCurvature/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	623	1	23	6	118	279	196	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/Riemannian/Volume/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	492	1	19	6	100	212	154	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/Riemannian/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	354	1	16	5	71	141	120	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/SmoothMap/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	291	1	13	5	53	122	97	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/Tangent/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	304	1	13	5	55	127	103	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Differential/VectorField/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	380	1	15	4	74	165	121	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/Metric/Basic/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	2637	4	51	32	1495	414	641	0
npa-project-poincare/proofs/Proofs/Ai/Geometry/RightTriangle/Basic/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	698	4	24	12	267	172	219	0
npa-project-poincare/proofs/Proofs/Ai/LinearAlgebra/Basis/Dimension/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	2592	6	26	24	1013	751	772	0
npa-project-poincare/proofs/Proofs/Ai/LinearAlgebra/Dual/Annihilator/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	330	2	16	2	112	84	114	0
npa-project-poincare/proofs/Proofs/Ai/LinearAlgebra/Dual/Basic/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	330	2	16	2	112	84	114	0
npa-project-poincare/proofs/Proofs/Ai/LinearAlgebra/Eigen/Basic/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	2503	6	28	23	1014	680	752	0
npa-project-poincare/proofs/Proofs/Ai/LinearAlgebra/Forms/Inertia/certificate.npcert	ok	NPA-CERT-0.3.0	NPA-Core-0.3.0	330	2	16	2	112	84	114	0
